"REF_DATE","GEO","DGUID","Sex","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1991","Northwest Territories","2016A000261","Both sexes","85 to 89 years","Persons","249","units","0","v480216","14.1.89","78","","","","0"
"1992","Northwest Territories","2016A000261","Both sexes","85 to 89 years","Persons","249","units","0","v480216","14.1.89","78","","","","0"
"1993","Northwest Territories","2016A000261","Both sexes","85 to 89 years","Persons","249","units","0","v480216","14.1.89","88","","","","0"
"1994","Northwest Territories","2016A000261","Both sexes","85 to 89 years","Persons","249","units","0","v480216","14.1.89","86","","","","0"
"1995","Northwest Territories","2016A000261","Both sexes","85 to 89 years","Persons","249","units","0","v480216","14.1.89","81","","","","0"
"1996","Northwest Territories","2016A000261","Both sexes","85 to 89 years","Persons","249","units","0","v480216","14.1.89","96","","","","0"
"1997","Northwest Territories","2016A000261","Both sexes","85 to 89 years","Persons","249","units","0","v480216","14.1.89","94","","","","0"
"1998","Northwest Territories","2016A000261","Both sexes","85 to 89 years","Persons","249","units","0","v480216","14.1.89","80","","","","0"
"1999","Northwest Territories","2016A000261","Both sexes","85 to 89 years","Persons","249","units","0","v480216","14.1.89","86","","","","0"
"2000","Northwest Territories","2016A000261","Both sexes","85 to 89 years","Persons","249","units","0","v480216","14.1.89","86","","","","0"
"2001","Northwest Territories","2016A000261","Both sexes","85 to 89 years","Persons","249","units","0","v480216","14.1.89","82","","","","0"
"2002","Northwest Territories","2016A000261","Both sexes","85 to 89 years","Persons","249","units","0","v480216","14.1.89","93","","","","0"
"2003","Northwest Territories","2016A000261","Both sexes","85 to 89 years","Persons","249","units","0","v480216","14.1.89","86","","","","0"
"2004","Northwest Territories","2016A000261","Both sexes","85 to 89 years","Persons","249","units","0","v480216","14.1.89","90","","","","0"
"2005","Northwest Territories","2016A000261","Both sexes","85 to 89 years","Persons","249","units","0","v480216","14.1.89","98","","","","0"
"2006","Northwest Territories","2016A000261","Both sexes","85 to 89 years","Persons","249","units","0","v480216","14.1.89","107","","","","0"
"2007","Northwest Territories","2016A000261","Both sexes","85 to 89 years","Persons","249","units","0","v480216","14.1.89","121","","","","0"
"2008","Northwest Territories","2016A000261","Both sexes","85 to 89 years","Persons","249","units","0","v480216","14.1.89","124","","","","0"
"2009","Northwest Territories","2016A000261","Both sexes","85 to 89 years","Persons","249","units","0","v480216","14.1.89","128","","","","0"
"2010","Northwest Territories","2016A000261","Both sexes","85 to 89 years","Persons","249","units","0","v480216","14.1.89","132","","","","0"
"2011","Northwest Territories","2016A000261","Both sexes","85 to 89 years","Persons","249","units","0","v480216","14.1.89","123","","","","0"
"2012","Northwest Territories","2016A000261","Both sexes","85 to 89 years","Persons","249","units","0","v480216","14.1.89","130","","","","0"
"2013","Northwest Territories","2016A000261","Both sexes","85 to 89 years","Persons","249","units","0","v480216","14.1.89","133","","","","0"
"2014","Northwest Territories","2016A000261","Both sexes","85 to 89 years","Persons","249","units","0","v480216","14.1.89","134","","","","0"
"2015","Northwest Territories","2016A000261","Both sexes","85 to 89 years","Persons","249","units","0","v480216","14.1.89","140","","","","0"
"2016","Northwest Territories","2016A000261","Both sexes","85 to 89 years","Persons","249","units","0","v480216","14.1.89","145","","","","0"
"2017","Northwest Territories","2016A000261","Both sexes","85 to 89 years","Persons","249","units","0","v480216","14.1.89","145","","","","0"
"2018","Northwest Territories","2016A000261","Both sexes","85 to 89 years","Persons","249","units","0","v480216","14.1.89","133","","","","0"
"2019","Northwest Territories","2016A000261","Both sexes","85 to 89 years","Persons","249","units","0","v480216","14.1.89","133","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","85 to 89 years","Persons","249","units","0","v480216","14.1.89","135","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","85 to 89 years","Persons","249","units","0","v480216","14.1.89","133","","","","0"
"2022","Northwest Territories","2016A000261","Both sexes","85 to 89 years","Persons","249","units","0","v480216","14.1.89","153","","","","0"
"1991","Northwest Territories","2016A000261","Both sexes","90 to 94 years","Persons","249","units","0","v31227031","14.1.126","","..","","","0"
"1992","Northwest Territories","2016A000261","Both sexes","90 to 94 years","Persons","249","units","0","v31227031","14.1.126","","..","","","0"
"1993","Northwest Territories","2016A000261","Both sexes","90 to 94 years","Persons","249","units","0","v31227031","14.1.126","","..","","","0"
"1994","Northwest Territories","2016A000261","Both sexes","90 to 94 years","Persons","249","units","0","v31227031","14.1.126","","..","","","0"
"1995","Northwest Territories","2016A000261","Both sexes","90 to 94 years","Persons","249","units","0","v31227031","14.1.126","","..","","","0"
"1996","Northwest Territories","2016A000261","Both sexes","90 to 94 years","Persons","249","units","0","v31227031","14.1.126","","..","","","0"
"1997","Northwest Territories","2016A000261","Both sexes","90 to 94 years","Persons","249","units","0","v31227031","14.1.126","","..","","","0"
"1998","Northwest Territories","2016A000261","Both sexes","90 to 94 years","Persons","249","units","0","v31227031","14.1.126","","..","","","0"
"1999","Northwest Territories","2016A000261","Both sexes","90 to 94 years","Persons","249","units","0","v31227031","14.1.126","","..","","","0"
"2000","Northwest Territories","2016A000261","Both sexes","90 to 94 years","Persons","249","units","0","v31227031","14.1.126","","..","","","0"
"2001","Northwest Territories","2016A000261","Both sexes","90 to 94 years","Persons","249","units","0","v31227031","14.1.126","35","","","","0"
"2002","Northwest Territories","2016A000261","Both sexes","90 to 94 years","Persons","249","units","0","v31227031","14.1.126","28","","","","0"
"2003","Northwest Territories","2016A000261","Both sexes","90 to 94 years","Persons","249","units","0","v31227031","14.1.126","35","","","","0"
"2004","Northwest Territories","2016A000261","Both sexes","90 to 94 years","Persons","249","units","0","v31227031","14.1.126","34","","","","0"
"2005","Northwest Territories","2016A000261","Both sexes","90 to 94 years","Persons","249","units","0","v31227031","14.1.126","35","","","","0"
"2006","Northwest Territories","2016A000261","Both sexes","90 to 94 years","Persons","249","units","0","v31227031","14.1.126","41","","","","0"
"2007","Northwest Territories","2016A000261","Both sexes","90 to 94 years","Persons","249","units","0","v31227031","14.1.126","36","","","","0"
"2008","Northwest Territories","2016A000261","Both sexes","90 to 94 years","Persons","249","units","0","v31227031","14.1.126","37","","","","0"
"2009","Northwest Territories","2016A000261","Both sexes","90 to 94 years","Persons","249","units","0","v31227031","14.1.126","43","","","","0"
"2010","Northwest Territories","2016A000261","Both sexes","90 to 94 years","Persons","249","units","0","v31227031","14.1.126","48","","","","0"
"2011","Northwest Territories","2016A000261","Both sexes","90 to 94 years","Persons","249","units","0","v31227031","14.1.126","59","","","","0"
"2012","Northwest Territories","2016A000261","Both sexes","90 to 94 years","Persons","249","units","0","v31227031","14.1.126","63","","","","0"
"2013","Northwest Territories","2016A000261","Both sexes","90 to 94 years","Persons","249","units","0","v31227031","14.1.126","73","","","","0"
"2014","Northwest Territories","2016A000261","Both sexes","90 to 94 years","Persons","249","units","0","v31227031","14.1.126","70","","","","0"
"2015","Northwest Territories","2016A000261","Both sexes","90 to 94 years","Persons","249","units","0","v31227031","14.1.126","63","","","","0"
"2016","Northwest Territories","2016A000261","Both sexes","90 to 94 years","Persons","249","units","0","v31227031","14.1.126","57","","","","0"
"2017","Northwest Territories","2016A000261","Both sexes","90 to 94 years","Persons","249","units","0","v31227031","14.1.126","56","","","","0"
"2018","Northwest Territories","2016A000261","Both sexes","90 to 94 years","Persons","249","units","0","v31227031","14.1.126","70","","","","0"
"2019","Northwest Territories","2016A000261","Both sexes","90 to 94 years","Persons","249","units","0","v31227031","14.1.126","65","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","90 to 94 years","Persons","249","units","0","v31227031","14.1.126","62","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","90 to 94 years","Persons","249","units","0","v31227031","14.1.126","59","","","","0"
"2022","Northwest Territories","2016A000261","Both sexes","90 to 94 years","Persons","249","units","0","v31227031","14.1.126","60","","","","0"
"1991","Northwest Territories","2016A000261","Both sexes","95 to 99 years","Persons","249","units","0","v31227037","14.1.132","","..","","","0"
"1992","Northwest Territories","2016A000261","Both sexes","95 to 99 years","Persons","249","units","0","v31227037","14.1.132","","..","","","0"
"1993","Northwest Territories","2016A000261","Both sexes","95 to 99 years","Persons","249","units","0","v31227037","14.1.132","","..","","","0"
"1994","Northwest Territories","2016A000261","Both sexes","95 to 99 years","Persons","249","units","0","v31227037","14.1.132","","..","","","0"
"1995","Northwest Territories","2016A000261","Both sexes","95 to 99 years","Persons","249","units","0","v31227037","14.1.132","","..","","","0"
"1996","Northwest Territories","2016A000261","Both sexes","95 to 99 years","Persons","249","units","0","v31227037","14.1.132","","..","","","0"
"1997","Northwest Territories","2016A000261","Both sexes","95 to 99 years","Persons","249","units","0","v31227037","14.1.132","","..","","","0"
"1998","Northwest Territories","2016A000261","Both sexes","95 to 99 years","Persons","249","units","0","v31227037","14.1.132","","..","","","0"
"1999","Northwest Territories","2016A000261","Both sexes","95 to 99 years","Persons","249","units","0","v31227037","14.1.132","","..","","","0"
"2000","Northwest Territories","2016A000261","Both sexes","95 to 99 years","Persons","249","units","0","v31227037","14.1.132","","..","","","0"
"2001","Northwest Territories","2016A000261","Both sexes","95 to 99 years","Persons","249","units","0","v31227037","14.1.132","17","","","","0"
"2002","Northwest Territories","2016A000261","Both sexes","95 to 99 years","Persons","249","units","0","v31227037","14.1.132","17","","","","0"
"2003","Northwest Territories","2016A000261","Both sexes","95 to 99 years","Persons","249","units","0","v31227037","14.1.132","14","","","","0"
"2004","Northwest Territories","2016A000261","Both sexes","95 to 99 years","Persons","249","units","0","v31227037","14.1.132","14","","","","0"
"2005","Northwest Territories","2016A000261","Both sexes","95 to 99 years","Persons","249","units","0","v31227037","14.1.132","17","","","","0"
"2006","Northwest Territories","2016A000261","Both sexes","95 to 99 years","Persons","249","units","0","v31227037","14.1.132","18","","","","0"
"2007","Northwest Territories","2016A000261","Both sexes","95 to 99 years","Persons","249","units","0","v31227037","14.1.132","16","","","","0"
"2008","Northwest Territories","2016A000261","Both sexes","95 to 99 years","Persons","249","units","0","v31227037","14.1.132","12","","","","0"
"2009","Northwest Territories","2016A000261","Both sexes","95 to 99 years","Persons","249","units","0","v31227037","14.1.132","13","","","","0"
"2010","Northwest Territories","2016A000261","Both sexes","95 to 99 years","Persons","249","units","0","v31227037","14.1.132","13","","","","0"
"2011","Northwest Territories","2016A000261","Both sexes","95 to 99 years","Persons","249","units","0","v31227037","14.1.132","16","","","","0"
"2012","Northwest Territories","2016A000261","Both sexes","95 to 99 years","Persons","249","units","0","v31227037","14.1.132","13","","","","0"
"2013","Northwest Territories","2016A000261","Both sexes","95 to 99 years","Persons","249","units","0","v31227037","14.1.132","10","","","","0"
