"COUNTRY","Country","PRODUCT","Product","PLANT","Plant","BALANCE","Balance","TIME","Time","Value","Flag Codes","Flags"
"JPN","Japan","CFPRODUCT056","     Biodiesels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2016","2016",0,,
"JPN","Japan","CFPRODUCT056","     Biodiesels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2017","2017",0,,
"JPN","Japan","CFPRODUCT056","     Biodiesels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2018","2018",0,,
"JPN","Japan","CFPRODUCT056","     Biodiesels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2019","2019",0,,
"JPN","Japan","CFPRODUCT056","     Biodiesels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2020","2020",0,,
"JPN","Japan","CFPRODUCT056","     Biodiesels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2021","2021",0,,
"JPN","Japan","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1990","1990",0,,
"JPN","Japan","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1991","1991",0,,
"JPN","Japan","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1992","1992",0,,
"JPN","Japan","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1993","1993",0,,
"JPN","Japan","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1994","1994",0,,
"JPN","Japan","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1995","1995",0,,
"JPN","Japan","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1996","1996",0,,
"JPN","Japan","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1997","1997",0,,
"JPN","Japan","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1998","1998",0,,
"JPN","Japan","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1999","1999",0,,
"JPN","Japan","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2000","2000",0,,
"JPN","Japan","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2001","2001",0,,
"JPN","Japan","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2002","2002",0,,
"JPN","Japan","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2003","2003",0,,
"JPN","Japan","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2004","2004",0,,
"JPN","Japan","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2005","2005",0,,
"JPN","Japan","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2006","2006",0,,
"JPN","Japan","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2007","2007",0,,
"JPN","Japan","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2008","2008",0,,
"JPN","Japan","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2009","2009",0,,
"JPN","Japan","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2010","2010",0,,
"JPN","Japan","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2011","2011",0,,
"JPN","Japan","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2012","2012",0,,
"JPN","Japan","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2013","2013",0,,
"JPN","Japan","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2014","2014",0,,
"JPN","Japan","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2015","2015",0,,
"JPN","Japan","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2016","2016",0,,
"JPN","Japan","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2017","2017",0,,
"JPN","Japan","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2018","2018",0,,
"JPN","Japan","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2019","2019",0,,
"JPN","Japan","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2020","2020",0,,
"JPN","Japan","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2021","2021",0,,
"JPN","Japan","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1990","1990",0,,
"JPN","Japan","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1991","1991",0,,
"JPN","Japan","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1992","1992",0,,
"JPN","Japan","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1993","1993",0,,
"JPN","Japan","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1994","1994",0,,
"JPN","Japan","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1995","1995",0,,
"JPN","Japan","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1996","1996",0,,
"JPN","Japan","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1997","1997",0,,
"JPN","Japan","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1998","1998",0,,
"JPN","Japan","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1999","1999",0,,
"JPN","Japan","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2000","2000",0,,
"JPN","Japan","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2001","2001",0,,
"JPN","Japan","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2002","2002",0,,
"JPN","Japan","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2003","2003",0,,
"JPN","Japan","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2004","2004",0,,
"JPN","Japan","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2005","2005",0,,
"JPN","Japan","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2006","2006",0,,
"JPN","Japan","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2007","2007",0,,
"JPN","Japan","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2008","2008",0,,
"JPN","Japan","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2009","2009",0,,
"JPN","Japan","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2010","2010",0,,
"JPN","Japan","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2011","2011",0,,
"JPN","Japan","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2012","2012",0,,
"JPN","Japan","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2013","2013",0,,
"JPN","Japan","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2014","2014",0,,
"JPN","Japan","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2015","2015",0,,
"JPN","Japan","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2016","2016",0,,
"JPN","Japan","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2017","2017",0,,
"JPN","Japan","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2018","2018",0,,
"JPN","Japan","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2019","2019",0,,
"JPN","Japan","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2020","2020",0,,
"JPN","Japan","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2021","2021",0,,
"KOR","Korea","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1990","1990",0,,
"KOR","Korea","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1991","1991",0,,
"KOR","Korea","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1992","1992",0,,
"KOR","Korea","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1993","1993",0,,
"KOR","Korea","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1994","1994",0,,
"KOR","Korea","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1995","1995",0,,
"KOR","Korea","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1996","1996",0,,
"KOR","Korea","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1997","1997",0,,
"KOR","Korea","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1998","1998",0,,
"KOR","Korea","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1999","1999",0,,
"KOR","Korea","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2000","2000",0,,
"KOR","Korea","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2001","2001",0,,
"KOR","Korea","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2002","2002",0,,
"KOR","Korea","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2003","2003",0,,
"KOR","Korea","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2004","2004",0,,
"KOR","Korea","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2005","2005",0,,
"KOR","Korea","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2006","2006",0,,
"KOR","Korea","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2007","2007",0,,
"KOR","Korea","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2008","2008",0,,
"KOR","Korea","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2009","2009",0,,
"KOR","Korea","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2010","2010",0,,
"KOR","Korea","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2011","2011",0,,
"KOR","Korea","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2012","2012",0,,
"KOR","Korea","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2013","2013",0,,
"KOR","Korea","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2014","2014",537,,
"KOR","Korea","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2015","2015",1233,,
"KOR","Korea","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2016","2016",1455,,
"KOR","Korea","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2017","2017",1242.311,,
"KOR","Korea","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2018","2018",1609.999,,
"KOR","Korea","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2019","2019",2295.198,,
"KOR","Korea","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2020","2020",1918.119,,
"KOR","Korea","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2021","2021",2090.228,,
"KOR","Korea","CFPRODUCT056","     Biodiesels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1990","1990",0,,
"KOR","Korea","CFPRODUCT056","     Biodiesels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1991","1991",0,,
"KOR","Korea","CFPRODUCT056","     Biodiesels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1992","1992",0,,
"KOR","Korea","CFPRODUCT056","     Biodiesels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1993","1993",0,,
"KOR","Korea","CFPRODUCT056","     Biodiesels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1994","1994",0,,
