"COUNTRY","Country","PRODUCT","Product","BALANCE","Balance","TIME","Time","Value","Flag Codes","Flags"
"CRI","Costa Rica","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2007","2007",9050,,
"CRI","Costa Rica","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2008","2008",9474,,
"CRI","Costa Rica","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2009","2009",9310,,
"CRI","Costa Rica","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2010","2010",9583,,
"CRI","Costa Rica","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2011","2011",9832,,
"CRI","Costa Rica","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2012","2012",10174,,
"CRI","Costa Rica","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2013","2013",10235,,
"CRI","Costa Rica","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2014","2014",10217,,
"CRI","Costa Rica","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2015","2015",10812,,
"CRI","Costa Rica","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2016","2016",10932,,
"CRI","Costa Rica","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2017","2017",11359.454,,
"CRI","Costa Rica","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2018","2018",11528.015,,
"CRI","Costa Rica","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2019","2019",11507.886,,
"CRI","Costa Rica","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2020","2020",11743.224,,
"CRI","Costa Rica","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2021","2021",12715.567,,
"CZE","Czech Republic","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1989","1989",65131,,
"CZE","Czech Republic","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1990","1990",62559,,
"CZE","Czech Republic","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1991","1991",60528,,
"CZE","Czech Republic","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1992","1992",59293,,
"CZE","Czech Republic","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1993","1993",58881,,
"CZE","Czech Republic","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1994","1994",58705,,
"CZE","Czech Republic","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1995","1995",60847,,
"CZE","Czech Republic","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1996","1996",64257,,
"CZE","Czech Republic","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1997","1997",64598,,
"CZE","Czech Republic","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1998","1998",65112,,
"CZE","Czech Republic","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1999","1999",64694,,
"CZE","Czech Republic","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2000","2000",73466,,
"CZE","Czech Republic","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2001","2001",74647,,
"CZE","Czech Republic","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2002","2002",76348,,
"CZE","Czech Republic","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2003","2003",83227,,
"CZE","Czech Republic","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2004","2004",84333,,
"CZE","Czech Republic","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2005","2005",82578,,
"CZE","Czech Republic","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2006","2006",84361,,
"CZE","Czech Republic","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2007","2007",88198,,
"CZE","Czech Republic","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2008","2008",83647,,
"CZE","Czech Republic","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2009","2009",82185,,
"CZE","Czech Republic","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2010","2010",85903,,
"CZE","Czech Republic","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2011","2011",87477,,
"CZE","Czech Republic","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2012","2012",87418,,
"CZE","Czech Republic","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2013","2013",86913,,
"CZE","Czech Republic","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2014","2014",86148,,
"CZE","Czech Republic","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2015","2015",83892,,
"CZE","Czech Republic","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2016","2016",83309,,
"CZE","Czech Republic","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2017","2017",87050.264,,
"CZE","Czech Republic","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2018","2018",88032.022,,
"CZE","Czech Republic","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2019","2019",87030.605,,
"CZE","Czech Republic","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2020","2020",81517.186,,
"CZE","Czech Republic","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2021","2021",84907.272,,
"DNK","Denmark","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1989","1989",22933,,
"DNK","Denmark","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1990","1990",25982,,
"DNK","Denmark","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1991","1991",36545,,
"DNK","Denmark","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1992","1992",30738,,
"DNK","Denmark","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1993","1993",33974,,
"DNK","Denmark","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1994","1994",40578,,
"DNK","Denmark","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1995","1995",36759,,
"DNK","Denmark","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1996","1996",53582,,
"DNK","Denmark","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1997","1997",44315,,
"DNK","Denmark","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1998","1998",41113,,
"DNK","Denmark","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1999","1999",38920,,
"DNK","Denmark","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2000","2000",36053,,
"DNK","Denmark","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2001","2001",37729,,
"DNK","Denmark","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2002","2002",39287,,
"DNK","Denmark","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2003","2003",46186,,
"DNK","Denmark","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2004","2004",40430,,
"DNK","Denmark","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2005","2005",36246,,
"DNK","Denmark","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2006","2006",45611,,
"DNK","Denmark","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2007","2007",39316,,
"DNK","Denmark","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2008","2008",36616,,
"DNK","Denmark","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2009","2009",36383,,
"DNK","Denmark","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2010","2010",38862,,
"DNK","Denmark","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2011","2011",35229,,
"DNK","Denmark","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2012","2012",30701,,
"DNK","Denmark","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2013","2013",34742,,
"DNK","Denmark","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2014","2014",32184,,
"DNK","Denmark","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2015","2015",28941,,
"DNK","Denmark","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2016","2016",30538,,
"DNK","Denmark","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2017","2017",31022.552,,
"DNK","Denmark","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2018","2018",30369.763,,
"DNK","Denmark","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2019","2019",29522.796,,
"DNK","Denmark","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2020","2020",28733.603,,
"DNK","Denmark","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2021","2021",33042.851,,
"EST","Estonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1990","1990",16267,,
"EST","Estonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1991","1991",13844,,
"EST","Estonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1992","1992",11731,,
"EST","Estonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1993","1993",8927,,
"EST","Estonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1994","1994",9169,,
"EST","Estonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1995","1995",8702,,
"EST","Estonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1996","1996",9127,,
"EST","Estonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1997","1997",9248,,
"EST","Estonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1998","1998",8557,,
"EST","Estonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1999","1999",8278,,
"EST","Estonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2000","2000",8513,,
"EST","Estonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2001","2001",8483,,
"EST","Estonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2002","2002",8527,,
"EST","Estonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2003","2003",10159,,
"EST","Estonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2004","2004",10304,,
"EST","Estonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2005","2005",10205,,
"EST","Estonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2006","2006",9732,,
"EST","Estonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2007","2007",12190,,
"EST","Estonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2008","2008",10581,,
"EST","Estonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2009","2009",8779,,
"EST","Estonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2010","2010",12964,,
"EST","Estonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2011","2011",12893,,
"EST","Estonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2012","2012",11967,,
"EST","Estonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2013","2013",13275,,
"EST","Estonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2014","2014",12446,,
"EST","Estonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2015","2015",10149,,
"EST","Estonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2016","2016",12170,,
"EST","Estonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2017","2017",13160.46,,
"EST","Estonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2018","2018",12364.171,,
"EST","Estonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2019","2019",7615.585,,
"EST","Estonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2020","2020",5955.864,,
"EST","Estonia","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2021","2021",7309.21,,
"FIN","Finland","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1989","1989",53817,,
"FIN","Finland","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1990","1990",54377,,
"FIN","Finland","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1991","1991",57986,,
"FIN","Finland","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1992","1992",57725,,
"FIN","Finland","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1993","1993",61079,,
"FIN","Finland","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1994","1994",65631,,
"FIN","Finland","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1995","1995",64035,,
"FIN","Finland","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1996","1996",69373,,
"FIN","Finland","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1997","1997",69176,,
"FIN","Finland","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1998","1998",70167,,
"FIN","Finland","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1999","1999",69457,,
"FIN","Finland","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2000","2000",69976,,
"FIN","Finland","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2001","2001",74486,,
"FIN","Finland","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2002","2002",74955,,
"FIN","Finland","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2003","2003",84326,,
"FIN","Finland","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2004","2004",85845,,
"FIN","Finland","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2005","2005",70582,,
"FIN","Finland","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2006","2006",82312,,
"FIN","Finland","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2007","2007",81245,,
"FIN","Finland","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2008","2008",77432,,
"FIN","Finland","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2009","2009",72069,,
"FIN","Finland","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2010","2010",80674,,
"FIN","Finland","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2011","2011",73501,,
"FIN","Finland","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2012","2012",70411,,
"FIN","Finland","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2013","2013",71257,,
"FIN","Finland","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2014","2014",68094,,
"FIN","Finland","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2015","2015",68599,,
"FIN","Finland","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2016","2016",68757,,
"FIN","Finland","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2017","2017",67523,,
"FIN","Finland","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2018","2018",70263,,
"FIN","Finland","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2019","2019",68650,,
"FIN","Finland","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2020","2020",68949,,
"FIN","Finland","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2021","2021",71711,,
"FRA","France","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1989","1989",407499,,
"FRA","France","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1990","1990",420751,,
"FRA","France","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1991","1991",455555,,
"FRA","France","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1992","1992",463639,,
"FRA","France","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1993","1993",472707,,
"FRA","France","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1994","1994",476868,,
"FRA","France","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1995","1995",494274,,
"FRA","France","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1996","1996",513398,,
"FRA","France","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1997","1997",504770,,
"FRA","France","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1998","1998",511276,,
"FRA","France","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1999","1999",525806,,
"FRA","France","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2000","2000",539954,,
"FRA","France","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2001","2001",549530,,
"FRA","France","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2002","2002",559064,,
"FRA","France","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2003","2003",566839,,
"FRA","France","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2004","2004",574054,,
"FRA","France","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2005","2005",576062,,
"FRA","France","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2006","2006",574870,,
"FRA","France","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2007","2007",569768,,
"FRA","France","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2008","2008",573807,,
"FRA","France","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2009","2009",535925,,
"FRA","France","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2010","2010",569288,,
"FRA","France","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2011","2011",573135,,
"FRA","France","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2012","2012",572791,,
"FRA","France","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2013","2013",582311,,
"FRA","France","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2014","2014",572608,,
"FRA","France","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2015","2015",579464,,
"FRA","France","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2016","2016",564082,,
